make,model,year_from,year_to,failure_reason,rfr_id,rfr_type_code,severity,frequency,pass_rate,total_tests
VOLKSWAGEN,GOLF,2010,2014,31302,31302,A,Low,0.0973,0.728,380204
VOLKSWAGEN,GOLF,2010,2014,31226,31226,A,Low,0.0805,0.728,380204
VOLKSWAGEN,GOLF,2010,2014,31940,31940,A,Low,0.0744,0.728,380204
VOLKSWAGEN,GOLF,2010,2014,31407,31407,A,Low,0.0663,0.728,380204
PEUGEOT,BIPPER,2010,2014,31194,31194,A,Low,0.4051,0.5745,16565
PEUGEOT,BIPPER,2010,2014,32037,32037,A,Low,0.2187,0.5745,16565
PEUGEOT,BIPPER,2010,2014,31940,31940,A,Low,0.1923,0.5745,16565
PEUGEOT,BIPPER,2010,2014,30335,30335,A,Low,0.115,0.5745,16565
PEUGEOT,BIPPER,2010,2014,31226,31226,A,Low,0.1021,0.5745,16565
PEUGEOT,BIPPER,2010,2014,30823,30823,M,Low,0.0991,0.5745,16565
PEUGEOT,BIPPER,2010,2014,31084,31084,M,Low,0.0989,0.5745,16565
PEUGEOT,BIPPER,2010,2014,32019,32019,F,High,0.0984,0.5745,16565
PEUGEOT,BIPPER,2010,2014,31227,31227,F,High,0.0898,0.5745,16565
PEUGEOT,BIPPER,2010,2014,32115,32115,A,Low,0.0835,0.5745,16565
BMW,545,2000,2004,30305,30305,A,Low,0.7429,0.5918,245
BMW,545,2000,2004,31940,31940,A,Low,0.4204,0.5918,245
BMW,545,2000,2004,31194,31194,A,Low,0.3837,0.5918,245
BMW,545,2000,2004,32018,32018,A,Low,0.2939,0.5918,245
BMW,545,2000,2004,30335,30335,A,Low,0.1673,0.5918,245
BMW,545,2000,2004,30305,30305,F,High,0.1673,0.5918,245
BMW,545,2000,2004,32037,32037,A,Low,0.1633,0.5918,245
BMW,545,2000,2004,32041,32041,F,High,0.151,0.5918,245
BMW,545,2000,2004,10006,10006,A,Low,0.151,0.5918,245
BMW,545,2000,2004,32017,32017,F,High,0.1469,0.5918,245
FORD,TRANSIT,2005,2009,30305,30305,A,Low,0.7027,0.5408,63909
FORD,TRANSIT,2005,2009,30335,30335,A,Low,0.3751,0.5408,63909
FORD,TRANSIT,2005,2009,31940,31940,A,Low,0.3226,0.5408,63909
FORD,TRANSIT,2005,2009,31485,31485,F,High,0.3174,0.5408,63909
FORD,TRANSIT,2005,2009,31322,31322,A,Low,0.3146,0.5408,63909
FORD,TRANSIT,2005,2009,31523,31523,A,Low,0.2599,0.5408,63909
FORD,TRANSIT,2005,2009,31194,31194,A,Low,0.2403,0.5408,63909
FORD,TRANSIT,2005,2009,31485,31485,A,Low,0.2249,0.5408,63909
FORD,TRANSIT,2005,2009,31515,31515,A,Low,0.1799,0.5408,63909
FORD,TRANSIT,2005,2009,31084,31084,M,Low,0.1794,0.5408,63909
VOLKSWAGEN,GOLF,2000,2004,31194,31194,A,Low,0.4066,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,30305,30305,A,Low,0.3236,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,30335,30335,A,Low,0.2932,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,31322,31322,A,Low,0.261,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,31940,31940,A,Low,0.2532,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,31226,31226,A,Low,0.2422,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,32037,32037,A,Low,0.1772,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,31604,31604,M,Low,0.14,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,31533,31533,A,Low,0.1357,0.5592,70031
VOLKSWAGEN,GOLF,2000,2004,31407,31407,A,Low,0.1182,0.5592,70031
JAGUAR,S-TYPE,2000,2004,30305,30305,A,Low,0.7737,0.6078,6509
JAGUAR,S-TYPE,2000,2004,31485,31485,A,Low,0.4016,0.6078,6509
JAGUAR,S-TYPE,2000,2004,31194,31194,A,Low,0.358,0.6078,6509
JAGUAR,S-TYPE,2000,2004,31325,31325,M,Low,0.3033,0.6078,6509
JAGUAR,S-TYPE,2000,2004,32037,32037,A,Low,0.3014,0.6078,6509
JAGUAR,S-TYPE,2000,2004,31940,31940,A,Low,0.2604,0.6078,6509
JAGUAR,S-TYPE,2000,2004,31322,31322,A,Low,0.2334,0.6078,6509
JAGUAR,S-TYPE,2000,2004,30329,30329,A,Low,0.2149,0.6078,6509
JAGUAR,S-TYPE,2000,2004,31407,31407,A,Low,0.2045,0.6078,6509
JAGUAR,S-TYPE,2000,2004,30335,30335,A,Low,0.2022,0.6078,6509
VOLKSWAGEN,GOLF,1990,1994,30305,30305,A,Low,0.4609,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,31156,31156,A,Low,0.3434,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,31940,31940,A,Low,0.318,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,32037,32037,A,Low,0.1988,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,30335,30335,A,Low,0.1967,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,31194,31194,A,Low,0.1966,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,31533,31533,A,Low,0.1636,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,31604,31604,M,Low,0.16,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,31485,31485,F,High,0.1079,0.6933,9774
VOLKSWAGEN,GOLF,1990,1994,31226,31226,A,Low,0.1009,0.6933,9774
FORD,FUSION,2010,2014,30305,30305,A,Low,0.3183,0.6404,9218
FORD,FUSION,2010,2014,32037,32037,A,Low,0.2512,0.6404,9218
FORD,FUSION,2010,2014,31194,31194,A,Low,0.2224,0.6404,9218
FORD,FUSION,2010,2014,30335,30335,A,Low,0.128,0.6404,9218
FORD,FUSION,2010,2014,31226,31226,A,Low,0.0945,0.6404,9218
FORD,FUSION,2010,2014,31940,31940,A,Low,0.0845,0.6404,9218
FORD,FUSION,2010,2014,31002,31002,A,Low,0.0759,0.6404,9218
FORD,FUSION,2010,2014,30305,30305,F,High,0.0634,0.6404,9218
FORD,FUSION,2010,2014,31084,31084,M,Low,0.0567,0.6404,9218
FORD,FUSION,2010,2014,30968,30968,F,High,0.0525,0.6404,9218
FORD,FUSION,2000,2004,30305,30305,A,Low,0.7015,0.5284,8885
FORD,FUSION,2000,2004,31194,31194,A,Low,0.325,0.5284,8885
FORD,FUSION,2000,2004,32037,32037,A,Low,0.2814,0.5284,8885
FORD,FUSION,2000,2004,31226,31226,A,Low,0.2581,0.5284,8885
FORD,FUSION,2000,2004,31940,31940,A,Low,0.1796,0.5284,8885
FORD,FUSION,2000,2004,30305,30305,F,High,0.1702,0.5284,8885
FORD,FUSION,2000,2004,30867,30867,M,Low,0.1623,0.5284,8885
FORD,FUSION,2000,2004,31485,31485,A,Low,0.1344,0.5284,8885
FORD,FUSION,2000,2004,32017,32017,F,High,0.1312,0.5284,8885
FORD,FUSION,2000,2004,31325,31325,M,Low,0.1037,0.5284,8885
NISSAN,MURANO,2005,2009,31194,31194,A,Low,0.3055,0.5985,1041
NISSAN,MURANO,2005,2009,31940,31940,A,Low,0.293,0.5985,1041
NISSAN,MURANO,2005,2009,32037,32037,A,Low,0.2786,0.5985,1041
NISSAN,MURANO,2005,2009,30335,30335,A,Low,0.2469,0.5985,1041
NISSAN,MURANO,2005,2009,31533,31533,A,Low,0.2325,0.5985,1041
NISSAN,MURANO,2005,2009,30329,30329,A,Low,0.1768,0.5985,1041
NISSAN,MURANO,2005,2009,31322,31322,A,Low,0.1681,0.5985,1041
NISSAN,MURANO,2005,2009,31407,31407,A,Low,0.146,0.5985,1041
NISSAN,MURANO,2005,2009,30202,30202,A,Low,0.1037,0.5985,1041
NISSAN,MURANO,2005,2009,31302,31302,A,Low,0.0999,0.5985,1041
FIAT,GRAND PUNTO,2005,2009,31194,31194,A,Low,0.461,0.535,3282
FIAT,GRAND PUNTO,2005,2009,31226,31226,A,Low,0.422,0.535,3282
FIAT,GRAND PUNTO,2005,2009,32037,32037,A,Low,0.1959,0.535,3282
